Token,Item Name,Variation Name,SKU,Description,Categories,Reporting Category,SEO Title,SEO Description,Permalink,GTIN,Square Online Item Visibility,Item Type,Weight (lb),Social Media Link Title,Social Media Link Description,Shipping Enabled,Self-serve Ordering Enabled,Delivery Enabled,Pickup Enabled,Price,Online Sale Price,Archived,Sellable,Contains Alcohol,Stockable,Skip Detail Screen in POS,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Default Unit Cost,Default Vendor Name,Default Vendor Code,Current Quantity Quinn Florist,New Quantity Quinn Florist,Stock Alert Enabled Quinn Florist,Stock Alert Count Quinn Florist,Modifier Set - Funerals,Modifier Set - Type,Modifier Set - Wedding
EY2UQ5KB42CY3Y6QFS2DKRMG,"Green Hydrangea -""Spring Dew""","Standard, Vase Arrangement",qf-bt-002625,,Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,,,,,65.00,,N,,,,,Size,Standard,Style,Vase Arrangement,,,,,,,,N,N,N
D47LQRGWCMFIAVRESBGVPGUU,Half Dozen Rose Bouquet,Regular,Q640677,,,,,,,,unavailable,Physical good,,,,Y,,,,35.00,,N,,N,,N,,,,,35.00,,,,,,,N,N,N
2WDWVNG7OENH74423G67TEK2,Hanging Flower Basket,Regular,H136901,,Outdoor Plant,Outdoor Plant,,,,,unavailable,Physical good,,,,Y,N,N,N,34.99,,N,,N,,N,,,,,,,,,,,,N,N,N
236W4XTTQN6UULFGTCO5PVMD,Happy Anniversary my love,Happy Anniversary my love,qf-uc-005277,,Greeting Cards,Greeting Cards,,,,,unavailable,Physical good,,,,Y,,,,5.95,,N,,,,,,,,,,,,,,,,N,N,N
4S34NHRJAW4W4S6H2TQVII6Q,Happy Birthday,Happy Birthday,qf--005272,,Greeting Cards,Greeting Cards,,,,,unavailable,Physical good,,,,Y,,,,5.95,,N,,,,,,,,,,,,,,,,N,N,N
ALZAWOQJH56BKRML53FNVL2X,Happy Birthday,Happy Birthday,qf--005270,,Greeting Cards,Greeting Cards,,,,,unavailable,Physical good,,,,Y,,,,5.95,,N,,,,,,,,,,,,,,,,N,N,N
B4IW2WFFK4YA372YRXT6XZEM,Happy Birthday Elegant Cake Birthday Cards,Regular,N-BM-GC-036,"Share a Big Moods greeting card with your favorite birthday person!


-A2 Size (4.25 x 5.5 inches folded).
-Printed on premium 16pt thick cardstock with a matte finish.
-Paired with a coordinated kraft or holiday color envelope.
-BLANK INSIDE
-Hand Drawn","Greeting Cards, Faire",Faire,,,,,unavailable,Physical good,,,,Y,,,,4.95,,N,,,,,,,,,1.95,Big Moods,,-5,,,,N,N,N
Y5LOZBKUKUWONX2LVWXSVMLQ,Happy Birthday Pink Flowers Purple Vase Abstract Card,Regular,N-BM-GC-554,"Celebrate their special day with a birthday card that is as wonderful as they are - perfect for family, friends, or anyone who deserves extra flowers on their birthday.

-A2 Size (4.25 x 5.5 inches folded).
-Printed on premium 16pt thick cardstock with a matte finish.
-Paired with a coordinated kraft or holiday color envelope.
-BLANK INSIDE
-Hand Drawn

Categories: birthday card, greeting card, happy birthday card, cute birthday card, birthday gift, birthday wishes card, birthday gift card, elegant birthday card, spring, spring birthday card, florals, floral birthday card, pastel birthday card, bloom birthday card, aesthetic birthday card, illustrated birthday card, friend birthday card, abstract birthday cards, flowers.","Greeting Cards, Faire",Faire,,,,,unavailable,Physical good,,,,Y,,,,4.95,,N,,,,,,,,,1.95,Big Moods,,-2,,,,N,N,N
QPXT3RIGW62657QEEWUKJ4ST,Happy Birthday Sunflower,Happy Birthday Sunflower,qf-bt-004560,,Uncategorized,Uncategorized,,,,,unavailable,Physical good,,,,,,,,5.95,,N,,,,,,,,,,,,,,,,N,N,N
SQEF6LFR46DQ3QNORXT6H7K4,Happy Birthday Sunflower,Happy Birthday Sunflower,qf--005269,,Greeting Cards,Greeting Cards,,,,,unavailable,Physical good,,,,Y,,,,5.95,,N,,,,,,,,,,,,,,,,N,N,N
JON3I2TWEPUXBLF5GODMCX2C,Happy Birthday Sunflower,Happy Birthday Sunflower,qf-bt-004560,,Uncategorized,Uncategorized,,,,,unavailable,Physical good,,,,,,,,5.95,,N,,,,,,,,,,,,,,,,N,N,N
526G6HE53TK33CYNN46FH6B7,Happy Birthday Sunflower Design Greeting Card,Regular,N-BM-GC-782,"Brighten up their day with this special sunflower ""happy birthday"" greeting card - guaranteed to make them smile.

-A2 Size (4.25 x 5.5 inches folded).
-Printed on premium 16pt thick cardstock with a matte finish.
-Paired with a coordinated kraft or holiday color envelope.
-BLANK INSIDE
-Hand Drawn

Categories: birthday card, greeting card, happy birthday card, cute birthday card, birthday gift, birthday wishes card, birthday gift card, elegant birthday card, florals, floral birthday card, bloom, bloom birthday card, aesthetic birthday card, illustrated birthday card, friend birthday card.","Greeting Cards, Faire",Faire,,,,,unavailable,Physical good,,,,Y,,,,4.95,,N,,,,,,,,,1.95,Big Moods,,-7,,,,N,N,N
GU3LQNLYRKPQCXOMMWMR4VWW,Harvest Ember – Autumnal Designer Arrangement,Harvest Ember – Autumnal Designer Arrangement,qf-an-004175,"“Harvest Ember” is a dramatic ode to autumn. This modern, asymmetrical arrangement features bold orange and yellow blooms, preserved fall leaves, hypericum berries, and striking birds of paradise. Designed in a bronze-toned footed vessel, it brings warmth and artistic flair to any tablescape or entryway—perfect for fall events, Thanksgiving gatherings, or sophisticated seasonal gifting.

Vase Included","Flowers > Birthday, Flowers > Congratulations, Flowers > Just Because, Flowers > Thank you, Flowers > Anniversary",Flowers > Anniversary,,,,,unavailable,Physical good,,,,Y,,,,145.00,,N,,,,,,,,,,,,,,,,N,N,N
EEKHCWZ3GSCO2OHFHHBN4AZI,Harvest Ember – Autumnal Designer Arrangement,Harvest Ember – Autumnal Designer Arrangement,qf-an-004175,"“Harvest Ember” is a dramatic ode to autumn. This modern, asymmetrical arrangement features bold orange and yellow blooms, preserved fall leaves, hypericum berries, and striking birds of paradise. Designed in a bronze-toned footed vessel, it brings warmth and artistic flair to any tablescape or entryway—perfect for fall events, Thanksgiving gatherings, or sophisticated seasonal gifting.

Vase Included","Flowers > Birthday, Flowers > Congratulations, Flowers > Just Because, Flowers > Thank you, Flowers > Anniversary",Flowers > Anniversary,,,,,unavailable,Physical good,,,,Y,,,,145.00,,N,,,,,,,,,,,,,,,,N,N,N
W4VFVIZ3H2HS2WMDU7TAKXVT,Harvest Ember – Autumnal Designer Arrangement,Harvest Ember – Autumnal Designer Arrangement,qf-an-004175,"“Harvest Ember” is a dramatic ode to autumn. This modern, asymmetrical arrangement features bold orange and yellow blooms, preserved fall leaves, hypericum berries, and striking birds of paradise. Designed in a bronze-toned footed vessel, it brings warmth and artistic flair to any tablescape or entryway—perfect for fall events, Thanksgiving gatherings, or sophisticated seasonal gifting.

Vase Included","Flowers > Birthday, Flowers > Congratulations, Flowers > Just Because, Flowers > Thank you, Flowers > Anniversary",Flowers > Anniversary,,,,,unavailable,Physical good,,,,Y,,,,145.00,,N,,,,,,,,,,,,,,,,N,N,N
HH2WCCFRLMGMY734WPSJZJYH,Harvest Glow Centerpiece,Harvest Glow Centerpiece,qf-an-005261,"Bring warmth, color, and Thanksgiving tradition to your table with our Harvest Glow Thanksgiving Centerpiece. Designed to elevate any holiday gathering, this arrangement features radiant sunflowers, autumn-toned carnations, lush seasonal greenery, and two elegant taper candles for a soft, welcoming glow.

Crafted to sit perfectly at the center of your Thanksgiving dinner table, this piece adds depth, texture, and rich fall color without overwhelming your place settings. Its low, elongated shape ensures guests can enjoy easy conversation while still experiencing a vibrant, festive focal point.

Whether you’re hosting a cozy family dinner or a large holiday celebration, this Thanksgiving centerpiece sets the tone with warmth, gratitude, and seasonal charm. Ideal for Thanksgiving hosts, holiday gifting, and fall décor.",Flowers,Flowers,,,,,unavailable,Physical good,,,,Y,,,,125.00,,N,,,,,,,,,,,,,,,,N,N,N
QFC7BIJV2TJDVORYB7QCWH7C,Heritage Holiday Pinecone Wreath,"20"" (Diameter)",qf--005424,"The Heritage Holiday Pinecone Wreath brings the nostalgia of a traditional Christmas to any New York home. Hand-crafted with fresh Fraser fir and cedar, this wreath delivers rich texture, deep winter fragrance, and a full, lush silhouette that holds up beautifully throughout the season. Natural pinecones and clusters of red berries give it a warm, rustic charm, while the signature red-and-green plaid bow adds a refined, classic finish that feels instantly festive.

Perfect for apartment doors, brownstones, storefronts, offices, and holiday gifting. This wreath is designed for durability and strong outdoor performance, making it one of Quinn Florist’s most reliable seasonal pieces. Professionally wired, secured, and ready to hang.

Ideal for customers looking for a timeless Christmas wreath with traditional colors and natural elements.",Christmas shop,Christmas shop,,,,,unavailable,Physical good,,,,Y,,,,55.00,,N,,,,,Wreath Size,"20"" (Diameter)",,,,,,,,,,N,N,N
3UVMLSM2NVJXIFZ52TVNBBD5,Heritage Holiday Pinecone Wreath,"24"" (Diameter)",qf--005425,,Christmas shop,Christmas shop,,,,,unavailable,Physical good,,,,,,,,75.00,,N,,,,,Wreath Size,"24"" (Diameter)",,,,,,,,,,N,N,N
I3H6SC3AXP3HYU4A2XPYXUNT,Holiday Champagne Roses,Holiday Champagne Roses,qf--005478,"Holiday Champagne Roses brings refined winter elegance to any setting. Soft blush champagne roses are paired with lush greenery, magnolia leaves, and seasonal accents to create a warm, graceful holiday aesthetic. The tones are understated yet luxurious—perfect for customers who prefer a sophisticated alternative to traditional red-and-green Christmas flowers.

Arranged in a brushed metallic vase, this design blends modern style with classic floral beauty, making it ideal for holiday gatherings, winter weddings, gifting, or elevating home décor. The muted palette allows the roses to shine while keeping the composition versatile for Christmas, New Year’s, and all winter celebrations.

Handcrafted by Quinn Florist with premium roses and long-lasting greens, Holiday Champagne Roses offers a soft, romantic winter look that feels timeless and upscale.",Christmas shop,Christmas shop,,,,,unavailable,Physical good,,,,,,,,125.00,,N,,,,,,,,,,,,,,,,N,N,N
I43PZNGTNDKAQLO5DDM42LPR,Hydrangea (mini green),Regular,S014618,,Flowers,Flowers,,,,,,Physical good,,,,N,N,N,N,5.00,,N,,N,,N,,,,,,,,-28,,,,N,N,N
WG5H6X2MLA24YDYBVEXFCCEM,Hydrangea (purple),Regular,2930536,,Flowers,Flowers,,,,,,Physical good,,,,N,N,N,N,7.00,,N,,N,,N,,,,,,,,-2,,,,N,N,N
54ITPP57SDGFEX4WIANCQX4F,Hydrangea (white&blue),Regular,944031J,,Flowers,Flowers,,,,,,Physical good,,,,N,N,N,N,6.00,,N,,N,,N,,,,,,,,-211,,,,N,N,N
3HG4LKDR6P2YNVMAWBK6OGFN,Hydrangea 8in,,,,Outdoor Plant,Outdoor Plant,,,,,unavailable,Physical good,,,,Y,N,N,N,14.99,,N,,N,,N,,,,,,,,,,,,N,N,N
RVR36JT35YA2WBRTQJLH3WAU,Hypericum Berries,Regular,7417781,,Flowers,Flowers,,,,,,Physical good,,,,N,N,N,N,2.00,,N,,N,,N,,,,,,,,-183,,,,N,N,N
OYWRMTA4UP5R3NIJUXBDHHNK,Indoor Plant,Regular,H695552,,Custom Orders,Custom Orders,,,,,unavailable,Physical good,,,,Y,,,,variable,,N,,,,,,,,,,,,,,,,N,N,N
I6SVPW6BUQFNRL3SNN65YJ3J,Iris,Regular,V165755,,Flowers,Flowers,,,,,,Physical good,,,,N,N,N,N,4.00,,N,,N,,N,,,,,,,,-5,,,,N,N,N
SESSIHW6G2RYEERI4MH7IVYW,Island Radiance Bouquet,"Deluxe, Bouquet",qf-bt-001433,"A vibrant celebration of color and texture featuring exotic Birds of Paradise, tropical orchids, calla lilies, thistle, ranunculus, eucalyptus, and lush foliage. This statement-making bouquet is perfect for milestone celebrations or anyone who deserves a little sunshine.

Please note: Some tropical flowers are subject to seasonal or import availability. Substitutions may be made with similar flowers of equal value and style.

Available in Standard, Deluxe, and Premium sizes
Each size includes more stems for a fuller, more dramatic look.",Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,Y,,,,105.00,,N,,,,,Size,Deluxe,Style,Bouquet,,,,,,,,N,N,N
OZRYKQ72P2BWZTBW3NFBDKY3,Island Radiance Bouquet,"Deluxe, Vase Arrangement",qf-bt-001434,,Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,,,,,120.00,,N,,,,,Size,Deluxe,Style,Vase Arrangement,,,,,,,,N,N,N
3GDPZA4PK57HQRJTAMUUQ6WO,Island Radiance Bouquet,"Premium, Bouquet",qf-bt-001435,,Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,,,,,130.00,,N,,,,,Size,Premium,Style,Bouquet,,,,,,,,N,N,N
2BVDSAH3BUTGPPFAGOTYIP7F,Island Radiance Bouquet,"Premium, Vase Arrangement",qf-bt-001436,,Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,,,,,145.00,,N,,,,,Size,Premium,Style,Vase Arrangement,,,,,,,,N,N,N
SAEXQSEQI6YQM5YFGCXYVKG2,Island Radiance Bouquet,"Standard, Bouquet",qf-bt-001431,,Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,,,,,85.00,,N,,,,,Size,Standard,Style,Bouquet,,,,,,,,N,N,N
LS5JTKCULF3TEGO3CEWHJ3GL,Island Radiance Bouquet,"Standard, Vase Arrangement",qf-bt-001432,,Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,,,,,100.00,,N,,,,,Size,Standard,Style,Vase Arrangement,,,,,,,,N,N,N
PFJGPSEQWTLDHKADPVBFVVMV,Italian Oregano,,,,Outdoor Plant,Outdoor Plant,,,,,unavailable,Physical good,,,,Y,N,N,N,6.99,,N,,N,,N,,,,,,,,,,,,N,N,N
MFZVRVR3LGISQSK7LGGDYOYW,Joyful Day,Deluxe,qf-an-004489,"Brighten their day in the most colorful way with Burst of Joy—a radiant floral arrangement bursting with energy and emotion. This cheerful mix features sunny yellow daisies, playful purple mums, bold red carnations, soft peach chrysanthemums, and vivid green button poms, all artfully arranged in a classic clear glass vase.

The color palette is both fun and comforting, making it an ideal gift for birthdays, get well wishes, thank-yous, or simply sending joy “just because.” The shape and style of the arrangement allow it to fit beautifully in any room—from an office desk to a kitchen island or bedside table. Every bloom is hand-selected to deliver brightness and warmth, like a smile in floral form.

“Burst of Joy” is more than a bouquet—it’s a message of hope, happiness, and positivity. Whether you’re celebrating a special occasion or just reaching out to say “I’m thinking of you,” this bouquet delivers heartfelt emotion with every petal.

Designed for impact and lasting freshness, this arrangement is guaranteed to lift spirits the moment it arrives.","Flowers > Birthday, Flowers > Congratulations, Flowers > I’m Sorry, Flowers > Just Because, Flowers > Thank you, Flowers > Anniversary",Flowers > Anniversary,,,,,unavailable,Physical good,,,,Y,,,,65.00,,N,,,,,Size,Deluxe,,,,,,,,,,N,N,N
BZVM2CNPTO2VWPJ4CEG6BU7L,Joyful Day,Premium,qf-an-004490,,"Flowers > Birthday, Flowers > Congratulations, Flowers > I’m Sorry, Flowers > Just Because, Flowers > Thank you, Flowers > Anniversary",Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,80.00,,N,,,,,Size,Premium,,,,,,,,,,N,N,N
I7HOUP7QEGH4FT4ZUBS24DEC,Joyful Day,Standard,qf-an-004488,,"Flowers > Birthday, Flowers > Congratulations, Flowers > I’m Sorry, Flowers > Just Because, Flowers > Thank you, Flowers > Anniversary",Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,50.00,,N,,,,,Size,Standard,,,,,,,,,,N,N,N
O2XJ52CDMA7KQM2GVARPFOYU,Joyful Day,Deluxe,qf-an-004489,"Brighten their day in the most colorful way with Burst of Joy—a radiant floral arrangement bursting with energy and emotion. This cheerful mix features sunny yellow daisies, playful purple mums, bold red carnations, soft peach chrysanthemums, and vivid green button poms, all artfully arranged in a classic clear glass vase.

The color palette is both fun and comforting, making it an ideal gift for birthdays, get well wishes, thank-yous, or simply sending joy “just because.” The shape and style of the arrangement allow it to fit beautifully in any room—from an office desk to a kitchen island or bedside table. Every bloom is hand-selected to deliver brightness and warmth, like a smile in floral form.

“Burst of Joy” is more than a bouquet—it’s a message of hope, happiness, and positivity. Whether you’re celebrating a special occasion or just reaching out to say “I’m thinking of you,” this bouquet delivers heartfelt emotion with every petal.

Designed for impact and lasting freshness, this arrangement is guaranteed to lift spirits the moment it arrives.","Flowers > Birthday, Flowers > Congratulations, Flowers > I’m Sorry, Flowers > Just Because, Flowers > Thank you, Flowers > Anniversary",Flowers > Anniversary,,,,,unavailable,Physical good,,,,Y,,,,65.00,,N,,,,,Size,Deluxe,,,,,,,,,,N,N,N
47G54FEKMOA77DXX3TLGYBMC,Joyful Day,Premium,qf-an-004490,,"Flowers > Birthday, Flowers > Congratulations, Flowers > I’m Sorry, Flowers > Just Because, Flowers > Thank you, Flowers > Anniversary",Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,80.00,,N,,,,,Size,Premium,,,,,,,,,,N,N,N
